timestamp|user_id|action|device|country|details
2023-04-06 05:54:26|USR00898|SEARCH|Laptop|Colombia|query='comedy series',results=95
2023-04-26 17:58:19|USR00709|RATE|Mobile|Italy|content=CNT00126,rating=5
2024-10-22 01:35:41|USR00707|STOP|Laptop|Brazil|status=OK
2024-05-20 20:22:59|USR00505|SHARE|Tablet|Colombia|status=OK
2023-07-26 03:23:25|USR00511|SEARCH|Laptop|Chile|query='comedy series',results=130
2024-07-09 12:27:56|USR00725|PAUSE|Desktop|Italy|status=OK
2023-09-27 02:37:50|USR00568|STOP|Desktop|Japan|status=OK
2023-05-29 16:27:33|USR00910|SHARE|Smart TV|Argentina|status=OK
2023-06-06 03:53:17|USR00357|SEARCH|Gaming Console|Mexico|query='top rated',results=1
2024-11-18 17:24:16|USR00773|BROWSE|Tablet|Japan|status=OK
2023-09-26 02:59:08|USR00578|SHARE|Tablet|Italy|status=OK
2024-08-22 01:47:22|USR00272|LOGOUT|Tablet|Korea|session_duration=114min
2023-10-15 14:30:14|USR00230|PLAY|Laptop|France|content=CNT00429,quality=HDR
2023-10-14 22:27:23|USR00364|SEARCH|Mobile|Spain|query='top rated',results=27
2023-04-23 21:57:22|USR00250|BROWSE|Tablet|Brazil|status=OK
2023-12-11 21:27:35|USR00195|DOWNLOAD|Laptop|Italy|status=OK
2024-09-27 00:52:17|USR00785|SHARE|Smart TV|Peru|status=OK
2023-10-25 20:00:32|USR00296|BROWSE|Laptop|Japan|status=OK
2023-11-19 08:32:14|USR00143|DOWNLOAD|Tablet|Colombia|status=OK
2023-01-30 19:15:20|USR00095|DOWNLOAD|Mobile|Italy|status=OK
2024-02-15 21:45:20|USR00080|PAUSE|Laptop|Mexico|status=OK
2024-12-21 13:29:02|USR00720|BROWSE|Mobile|Peru|status=OK
2024-07-03 06:08:42|USR00264|STOP|Smart TV|Japan|status=OK
2024-11-03 09:37:19|USR00209|DOWNLOAD|Smart TV|Japan|status=OK
2023-11-01 09:22:34|USR00442|SEARCH|Smart TV|USA|query='new releases',results=72
2023-11-08 00:45:39|USR00649|STOP|Desktop|Argentina|status=OK
2023-04-10 11:46:27|USR00259|STOP|Gaming Console|UK|status=OK
2023-02-19 22:54:27|USR00492|BROWSE|Smart TV|UK|status=OK
2023-08-23 03:13:16|USR00582|RATE|Mobile|Korea|content=CNT00441,rating=4
2024-11-05 04:45:35|USR00978|SEARCH|Tablet|Colombia|query='comedy series',results=84
2024-02-23 17:09:38|USR00701|LOGIN|Laptop|Spain|ip=192.168.116.38,success=True
2023-09-24 07:39:34|USR00477|PAUSE|Desktop|France|status=OK
2023-05-05 19:55:27|USR00813|LOGIN|Mobile|Colombia|ip=192.168.251.154,success=True
2024-10-25 04:05:07|USR00642|BROWSE|Laptop|Korea|status=OK
2024-08-24 13:08:12|USR00518|LOGOUT|Gaming Console|Peru|session_duration=119min
2023-09-25 20:56:50|USR00325|PLAY|Desktop|Korea|content=CNT00338,quality=4K
2023-04-04 07:12:55|USR00116|STOP|Tablet|Mexico|status=OK
2024-07-05 07:28:13|USR00390|STOP|Tablet|Brazil|status=OK
2024-02-15 07:34:45|USR00681|STOP|Mobile|France|status=OK
2024-04-26 16:23:33|USR00414|PAUSE|Tablet|Spain|status=OK
2023-09-28 00:26:13|USR00394|PLAY|Desktop|Italy|content=CNT00362,quality=SD
2023-06-04 12:13:35|USR00461|PLAY|Mobile|Brazil|content=CNT00033,quality=4K
2024-02-19 12:30:02|USR00873|PLAY|Gaming Console|UK|content=CNT00180,quality=SD
2024-09-23 14:04:40|USR00790|DOWNLOAD|Gaming Console|Peru|status=OK
2023-10-12 14:36:57|USR00433|DOWNLOAD|Smart TV|Japan|status=OK
2023-08-18 12:01:40|USR00685|SEARCH|Smart TV|Italy|query='comedy series',results=58
2024-10-20 23:25:26|USR00526|RATE|Mobile|Japan|content=CNT00399,rating=4
2023-01-08 17:30:25|USR00806|PAUSE|Laptop|Peru|status=OK
2024-09-13 03:26:54|USR00487|BROWSE|Desktop|Italy|status=OK
2024-07-10 22:01:02|USR00351|LOGIN|Laptop|Argentina|ip=192.168.106.41,success=True
2024-01-16 11:31:40|USR00555|SEARCH|Mobile|Argentina|query='new releases',results=15
2024-03-22 02:06:03|USR00743|PAUSE|Tablet|Peru|status=OK
2023-12-02 03:51:54|USR00934|PAUSE|Tablet|Colombia|status=OK
2023-08-24 16:49:00|USR00243|BROWSE|Gaming Console|France|status=OK
2024-02-03 01:54:16|USR00791|SEARCH|Mobile|USA|query='spanish films',results=14
2024-05-18 01:05:27|USR00235|RATE|Gaming Console|Spain|content=CNT00104,rating=5
2024-02-08 12:42:11|USR00270|PAUSE|Laptop|Colombia|status=OK
2024-06-28 11:52:34|USR00650|LOGIN|Gaming Console|Germany|ip=192.168.91.107,success=True
2023-08-15 16:43:36|USR00542|STOP|Mobile|USA|status=OK
2024-02-22 08:31:04|USR00826|DOWNLOAD|Mobile|Argentina|status=OK
2023-10-23 01:21:32|USR00647|PAUSE|Tablet|Germany|status=OK
2023-08-04 02:35:55|USR00049|SEARCH|Tablet|Brazil|query='action movies',results=143
2023-08-17 21:37:05|USR00222|SHARE|Tablet|Mexico|status=OK
2024-06-18 16:08:11|USR00254|BROWSE|Tablet|Spain|status=OK
2024-11-22 16:41:58|USR00456|LOGIN|Smart TV|Germany|ip=192.168.90.250,success=True
2023-11-19 06:57:14|USR00582|SHARE|Gaming Console|Spain|status=OK
2023-10-14 16:13:12|USR00683|PAUSE|Tablet|Japan|status=OK
2023-04-17 09:38:44|USR00923|PAUSE|Desktop|Peru|status=OK
2023-12-31 13:45:20|USR00680|LOGOUT|Laptop|Mexico|session_duration=122min
2023-11-11 21:02:02|USR00134|PAUSE|Tablet|France|status=OK
2023-11-06 01:18:28|USR00846|SEARCH|Desktop|Germany|query='top rated',results=30
2023-02-22 18:55:18|USR00767|ERROR|Tablet|Chile|type=PLAYBACK_FAILED,severity=MEDIUM
2024-07-12 18:47:45|USR00141|RATE|Tablet|Korea|content=CNT00494,rating=3
2023-08-10 07:05:44|USR00805|SEARCH|Desktop|Chile|query='spanish films',results=60
2024-10-06 21:24:17|USR00228|RATE|Smart TV|Chile|content=CNT00060,rating=1
2023-12-03 07:36:24|USR00845|LOGOUT|Smart TV|Colombia|session_duration=58min
2024-04-28 23:35:44|USR00289|SEARCH|Desktop|USA|query='spanish films',results=80
2024-08-10 15:26:27|USR00224|LOGOUT|Gaming Console|France|session_duration=29min
2024-03-06 12:57:17|USR00111|LOGIN|Mobile|Colombia|ip=192.168.32.99,success=True
2023-08-08 15:23:55|USR00285|STOP|Gaming Console|Peru|status=OK
2023-01-08 16:28:08|USR00396|PAUSE|Desktop|Spain|status=OK
2023-08-28 17:55:43|USR00900|PAUSE|Laptop|Colombia|status=OK
2024-02-29 11:04:53|USR00583|SHARE|Desktop|UK|status=OK
2024-11-10 05:55:02|USR00306|LOGIN|Desktop|USA|ip=192.168.63.204,success=True
2024-06-14 00:24:51|USR00907|PAUSE|Gaming Console|Peru|status=OK
2023-01-13 02:58:14|USR00140|SHARE|Gaming Console|Mexico|status=OK
2024-01-17 17:06:58|USR00777|PAUSE|Tablet|Peru|status=OK
2024-05-10 14:09:46|USR00261|LOGOUT|Mobile|Japan|session_duration=105min
2023-01-28 13:23:33|USR00097|PAUSE|Desktop|France|status=OK
2023-05-18 08:52:54|USR00829|PLAY|Tablet|Chile|content=CNT00157,quality=SD
2024-03-20 14:27:03|USR00900|RATE|Mobile|Argentina|content=CNT00345,rating=1
2024-11-26 15:58:29|USR00349|PLAY|Tablet|Italy|content=CNT00373,quality=HD
2024-04-18 00:51:58|USR00268|LOGOUT|Laptop|Korea|session_duration=135min
2023-06-05 23:46:50|USR00051|STOP|Smart TV|Colombia|status=OK
2024-07-03 23:08:03|USR00844|BROWSE|Laptop|Chile|status=OK
2024-12-02 06:33:53|USR00896|LOGOUT|Mobile|Peru|session_duration=22min
2024-12-24 06:03:38|USR00801|BROWSE|Gaming Console|Spain|status=OK
2024-02-11 14:45:03|USR00354|DOWNLOAD|Smart TV|Argentina|status=OK
2023-04-25 16:57:37|USR00242|PLAY|Laptop|Chile|content=CNT00215,quality=4K
2024-11-02 04:55:15|USR00964|ERROR|Gaming Console|Peru|type=AUTH_EXPIRED,severity=CRITICAL
2023-04-26 14:24:15|USR00130|PLAY|Mobile|UK|content=CNT00369,quality=4K
2023-10-27 19:50:37|USR00045|SEARCH|Gaming Console|USA|query='top rated',results=141
2024-10-17 09:41:08|USR00102|SHARE|Gaming Console|Germany|status=OK
2023-07-18 12:38:36|USR00920|SHARE|Gaming Console|Chile|status=OK
2023-06-30 11:49:24|USR00867|SEARCH|Desktop|Italy|query='top rated',results=25
2023-08-24 09:05:22|USR00890|PAUSE|Desktop|Korea|status=OK
2024-07-09 21:59:05|USR00852|DOWNLOAD|Smart TV|Mexico|status=OK
2023-01-08 07:58:31|USR00495|BROWSE|Desktop|UK|status=OK
2023-09-18 06:32:23|USR00289|SHARE|Desktop|France|status=OK
2023-11-15 05:39:56|USR00543|ERROR|Gaming Console|UK|type=CONTENT_UNAVAILABLE,severity=LOW
2024-04-18 07:49:15|USR00677|LOGOUT|Smart TV|Italy|session_duration=80min
2023-08-16 10:39:52|USR00363|LOGIN|Desktop|Colombia|ip=192.168.146.40,success=True
2023-05-15 04:53:54|USR00819|PAUSE|Desktop|Korea|status=OK
2024-03-18 10:50:02|USR00357|STOP|Gaming Console|Germany|status=OK
2023-08-08 02:11:41|USR00144|SEARCH|Tablet|UK|query='new releases',results=80
2024-02-13 18:32:48|USR00875|RATE|Laptop|USA|content=CNT00362,rating=5
2023-11-25 16:42:24|USR00626|DOWNLOAD|Smart TV|Mexico|status=OK
2023-07-16 04:37:37|USR00976|RATE|Mobile|Spain|content=CNT00394,rating=4
2023-11-18 05:11:08|USR00870|LOGIN|Gaming Console|Peru|ip=192.168.235.116,success=True
2024-05-03 14:07:25|USR00653|RATE|Desktop|UK|content=CNT00327,rating=3
2024-12-26 04:08:55|USR00434|BROWSE|Smart TV|Germany|status=OK
2024-04-29 06:15:55|USR00963|SHARE|Smart TV|Korea|status=OK
2024-05-25 01:41:01|USR00121|DOWNLOAD|Gaming Console|Peru|status=OK
2023-01-11 02:00:59|USR00600|SEARCH|Desktop|Peru|query='comedy series',results=78
2023-09-07 16:37:48|USR00363|DOWNLOAD|Desktop|Brazil|status=OK
2023-09-23 09:55:16|USR00843|LOGOUT|Mobile|Colombia|session_duration=141min
2024-02-21 17:23:23|USR00692|LOGOUT|Smart TV|USA|session_duration=15min
2024-10-26 18:58:24|USR00675|RATE|Smart TV|UK|content=CNT00310,rating=1
2023-01-02 22:33:53|USR00369|BROWSE|Smart TV|Germany|status=OK
2024-12-06 09:07:54|USR00375|PAUSE|Tablet|Mexico|status=OK
2023-09-12 19:02:10|USR00604|SHARE|Desktop|Spain|status=OK
2023-07-30 05:17:11|USR00054|DOWNLOAD|Mobile|USA|status=OK
2023-05-01 11:32:19|USR00281|PLAY|Laptop|Chile|content=CNT00384,quality=HDR
2024-04-25 05:26:52|USR00949|PAUSE|Tablet|Italy|status=OK
2023-05-05 22:19:19|USR00554|SHARE|Gaming Console|Italy|status=OK
2023-04-05 15:13:59|USR00541|SEARCH|Tablet|Chile|query='action movies',results=72
2023-02-13 00:49:12|USR00545|STOP|Tablet|Peru|status=OK
2023-07-08 10:32:11|USR00891|SHARE|Desktop|Mexico|status=OK
2023-12-05 07:17:25|USR00844|DOWNLOAD|Laptop|Mexico|status=OK
2023-02-23 01:56:39|USR00542|DOWNLOAD|Desktop|Brazil|status=OK
2024-11-22 11:48:01|USR00734|PAUSE|Desktop|Germany|status=OK
2024-05-17 19:15:51|USR00078|PLAY|Desktop|Brazil|content=CNT00172,quality=SD
2023-12-01 15:28:26|USR00173|LOGIN|Smart TV|Argentina|ip=192.168.184.79,success=True
2023-02-25 04:44:47|USR00277|LOGIN|Smart TV|Spain|ip=192.168.126.223,success=True
2023-07-05 10:17:26|USR00085|STOP|Smart TV|Mexico|status=OK
2024-11-22 16:30:17|USR00277|LOGIN|Gaming Console|Mexico|ip=192.168.176.57,success=True
2024-05-25 01:17:04|USR00879|LOGIN|Desktop|Mexico|ip=192.168.158.127,success=True
2024-04-10 23:05:09|USR00026|STOP|Laptop|USA|status=OK
2023-07-30 04:49:25|USR00210|SEARCH|Gaming Console|Japan|query='action movies',results=0
2023-05-04 17:58:48|USR00962|LOGIN|Laptop|Brazil|ip=192.168.202.220,success=True
2023-09-17 18:03:08|USR00344|DOWNLOAD|Smart TV|Italy|status=OK
2023-09-20 19:07:57|USR00995|PAUSE|Tablet|Japan|status=OK
2023-08-28 01:02:53|USR00670|ERROR|Desktop|Chile|type=AUTH_EXPIRED,severity=MEDIUM
2023-06-27 20:34:11|USR00509|RATE|Tablet|Peru|content=CNT00325,rating=1
2024-03-17 17:33:47|USR00460|LOGIN|Gaming Console|Brazil|ip=192.168.235.172,success=True
2023-05-19 17:05:28|USR00517|BROWSE|Smart TV|Peru|status=OK
2024-03-06 02:24:13|USR00309|SEARCH|Smart TV|Colombia|query='spanish films',results=71
2024-01-15 06:58:51|USR00242|PLAY|Desktop|Italy|content=CNT00307,quality=Full HD
2024-07-06 10:59:19|USR00857|PLAY|Mobile|Japan|content=CNT00400,quality=SD
2024-10-09 11:11:06|USR00127|LOGOUT|Tablet|Peru|session_duration=133min
2024-05-23 02:43:26|USR00049|LOGIN|Mobile|Korea|ip=192.168.229.164,success=True
2024-04-26 13:04:10|USR00258|BROWSE|Gaming Console|Chile|status=OK
2023-04-11 10:34:24|USR00437|DOWNLOAD|Laptop|Chile|status=OK
2023-05-05 08:49:27|USR00922|PAUSE|Laptop|Korea|status=OK
2024-05-04 19:20:12|USR00657|SHARE|Smart TV|USA|status=OK
2023-05-04 05:53:19|USR00883|PAUSE|Desktop|Chile|status=OK
2023-01-29 22:04:06|USR00842|RATE|Mobile|Peru|content=CNT00366,rating=5
2023-12-01 19:59:58|USR00900|ERROR|Smart TV|Japan|type=AUTH_EXPIRED,severity=CRITICAL
2023-10-07 03:36:39|USR00991|PAUSE|Desktop|Peru|status=OK
2023-08-19 23:51:56|USR00323|BROWSE|Mobile|USA|status=OK
2024-10-07 07:08:55|USR00835|LOGIN|Laptop|Peru|ip=192.168.131.137,success=True
2024-06-15 07:16:32|USR00784|SHARE|Tablet|France|status=OK
2024-05-01 10:13:38|USR00379|PLAY|Tablet|Colombia|content=CNT00052,quality=SD
2023-01-06 18:45:10|USR00476|BROWSE|Mobile|Mexico|status=OK
2024-06-02 06:41:14|USR00223|LOGOUT|Desktop|Italy|session_duration=163min
2024-02-13 22:43:02|USR00348|STOP|Smart TV|Argentina|status=OK
2024-08-12 22:43:20|USR00524|STOP|Desktop|Brazil|status=OK
2024-02-01 15:06:45|USR00930|STOP|Tablet|Japan|status=OK
2024-01-13 01:03:17|USR00301|BROWSE|Tablet|Chile|status=OK
2024-01-27 05:34:24|USR00977|BROWSE|Smart TV|Japan|status=OK
2024-10-24 09:05:23|USR00873|RATE|Laptop|Italy|content=CNT00130,rating=4
2024-08-06 23:32:30|USR00342|BROWSE|Mobile|Argentina|status=OK
2024-07-17 12:02:17|USR00584|PLAY|Gaming Console|Japan|content=CNT00153,quality=HDR
2023-06-07 08:32:01|USR00737|LOGOUT|Smart TV|Argentina|session_duration=168min
2024-01-20 23:44:43|USR00162|SEARCH|Tablet|UK|query='top rated',results=10
2023-08-19 00:48:25|USR00306|SHARE|Smart TV|Argentina|status=OK
2024-05-09 04:55:40|USR00397|SHARE|Mobile|Japan|status=OK
2023-03-13 02:39:10|USR00111|LOGIN|Laptop|Germany|ip=192.168.32.191,success=True
2023-07-04 21:15:54|USR00114|STOP|Tablet|Japan|status=OK
2024-02-05 16:52:37|USR00835|STOP|Gaming Console|Brazil|status=OK
2023-09-08 08:05:10|USR00020|PAUSE|Mobile|USA|status=OK
2024-02-14 22:50:23|USR00920|PAUSE|Desktop|Argentina|status=OK
2023-03-01 15:29:45|USR00261|SEARCH|Mobile|Peru|query='comedy series',results=56
2023-06-09 11:53:30|USR00401|STOP|Laptop|France|status=OK
2023-01-13 01:50:17|USR00859|PLAY|Tablet|Italy|content=CNT00011,quality=HDR
2023-06-16 08:48:01|USR00362|STOP|Laptop|Germany|status=OK
2023-12-22 19:13:30|USR00456|RATE|Mobile|Peru|content=CNT00410,rating=2
2023-12-20 04:24:54|USR00281|STOP|Desktop|UK|status=OK
2024-12-12 19:05:51|USR00683|SEARCH|Desktop|Chile|query='spanish films',results=89
2023-07-06 01:02:26|USR00117|RATE|Desktop|Korea|content=CNT00141,rating=3
2023-06-29 08:37:36|USR00435|PAUSE|Gaming Console|Chile|status=OK
2023-01-26 17:45:52|USR00897|RATE|Tablet|UK|content=CNT00096,rating=5
2024-08-07 12:29:16|USR00943|LOGIN|Laptop|Korea|ip=192.168.151.151,success=True
2024-09-21 01:14:27|USR00155|LOGOUT|Tablet|Germany|session_duration=81min
2023-03-14 05:40:52|USR00425|SHARE|Mobile|Argentina|status=OK
2024-03-01 06:16:54|USR00856|STOP|Smart TV|Italy|status=OK
2024-11-20 14:10:00|USR00237|PAUSE|Mobile|USA|status=OK
2023-08-18 13:36:25|USR00346|PAUSE|Mobile|Italy|status=OK
2024-05-26 20:44:22|USR00866|LOGIN|Desktop|USA|ip=192.168.55.216,success=True
2024-12-16 22:42:25|USR00551|DOWNLOAD|Desktop|Spain|status=OK
2024-11-16 05:27:40|USR00229|BROWSE|Smart TV|Italy|status=OK
2024-11-07 17:01:20|USR00748|BROWSE|Desktop|UK|status=OK
2024-08-31 04:23:32|USR00108|RATE|Tablet|Japan|content=CNT00438,rating=1
2023-05-08 00:44:19|USR00863|LOGOUT|Mobile|Japan|session_duration=111min
2024-07-09 02:49:34|USR00139|SHARE|Gaming Console|Chile|status=OK
2024-09-22 05:06:03|USR00037|DOWNLOAD|Tablet|Spain|status=OK
2024-05-30 20:07:49|USR00715|ERROR|Laptop|Italy|type=PLAYBACK_FAILED,severity=LOW
2024-08-29 17:03:19|USR00885|DOWNLOAD|Desktop|Peru|status=OK
2024-01-06 22:50:32|USR00805|BROWSE|Tablet|Peru|status=OK
2024-12-25 14:54:57|USR00513|LOGIN|Desktop|Korea|ip=192.168.248.14,success=True
2023-07-16 08:39:29|USR00124|RATE|Desktop|Chile|content=CNT00457,rating=4
2023-05-31 23:30:49|USR00361|PAUSE|Gaming Console|UK|status=OK
2023-05-18 16:32:48|USR00336|RATE|Laptop|UK|content=CNT00491,rating=4
2024-03-15 14:14:33|USR00018|RATE|Smart TV|Mexico|content=CNT00179,rating=1
2024-08-26 03:50:50|USR00689|PAUSE|Gaming Console|UK|status=OK
2023-03-08 05:33:32|USR00777|DOWNLOAD|Laptop|Mexico|status=OK
2024-10-07 16:43:39|USR00350|LOGOUT|Gaming Console|Germany|session_duration=73min
2023-02-20 09:52:35|USR00355|LOGOUT|Mobile|Mexico|session_duration=45min
2023-01-03 02:58:43|USR00095|SHARE|Gaming Console|Chile|status=OK
2023-01-14 00:09:00|USR00559|LOGOUT|Desktop|Korea|session_duration=41min
2024-05-27 03:02:37|USR00887|STOP|Laptop|Italy|status=OK
2023-10-27 07:14:37|USR00301|LOGOUT|Tablet|Mexico|session_duration=58min
2023-10-28 16:16:04|USR00321|SHARE|Laptop|Peru|status=OK
2024-10-29 13:09:36|USR00670|SHARE|Gaming Console|France|status=OK
2024-12-20 04:23:06|USR00405|SEARCH|Gaming Console|Japan|query='top rated',results=136
2023-05-09 14:27:12|USR00491|BROWSE|Desktop|Italy|status=OK
2023-12-25 01:26:14|USR00287|DOWNLOAD|Mobile|France|status=OK
2023-01-18 23:08:29|USR00527|DOWNLOAD|Desktop|Chile|status=OK
2023-11-10 10:52:10|USR00449|PLAY|Laptop|Chile|content=CNT00428,quality=4K
2023-07-27 18:06:41|USR00819|PAUSE|Mobile|Italy|status=OK
2024-04-10 03:40:25|USR00811|RATE|Gaming Console|Germany|content=CNT00031,rating=5
2024-08-06 22:56:35|USR00613|LOGOUT|Desktop|Spain|session_duration=152min
2023-08-10 21:06:38|USR00538|SEARCH|Laptop|Mexico|query='comedy series',results=33
2024-04-04 11:06:07|USR00950|SEARCH|Mobile|USA|query='action movies',results=119
2024-11-18 17:06:42|USR00364|SEARCH|Desktop|Mexico|query='comedy series',results=4
2023-04-02 21:14:20|USR00135|LOGIN|Desktop|Spain|ip=192.168.53.123,success=True
2024-08-14 23:57:03|USR00988|RATE|Desktop|Chile|content=CNT00383,rating=5
2024-04-03 08:41:45|USR00784|RATE|Smart TV|Peru|content=CNT00102,rating=4
2023-10-20 18:52:59|USR00819|SEARCH|Mobile|France|query='comedy series',results=15
2024-04-03 18:31:35|USR00304|DOWNLOAD|Tablet|Mexico|status=OK
2024-11-12 23:59:41|USR00917|DOWNLOAD|Gaming Console|USA|status=OK
2024-04-12 12:13:07|USR00528|LOGOUT|Mobile|Spain|session_duration=49min
2024-03-17 06:32:23|USR00910|LOGIN|Tablet|Peru|ip=192.168.179.245,success=True
2023-01-28 20:22:19|USR00175|STOP|Desktop|Chile|status=OK
2023-03-24 14:36:42|USR00204|SHARE|Laptop|Argentina|status=OK
2023-12-10 01:28:13|USR00665|SHARE|Tablet|France|status=OK
2024-10-03 03:05:15|USR00049|SEARCH|Tablet|Chile|query='comedy series',results=107
2024-03-15 15:42:18|USR00705|STOP|Desktop|USA|status=OK
2024-05-29 02:39:00|USR00551|BROWSE|Desktop|Korea|status=OK
2024-11-23 09:32:48|USR00333|LOGOUT|Tablet|Spain|session_duration=14min
2024-08-21 07:02:03|USR00834|BROWSE|Laptop|Colombia|status=OK
2023-01-28 10:59:19|USR00025|SHARE|Gaming Console|Japan|status=OK
2024-04-12 15:08:43|USR00643|PLAY|Mobile|Mexico|content=CNT00487,quality=Full HD
2023-03-14 01:17:42|USR00396|STOP|Tablet|USA|status=OK
2024-09-18 02:13:02|USR00309|LOGIN|Gaming Console|Brazil|ip=192.168.39.79,success=True
2023-08-12 13:51:55|USR00530|PAUSE|Desktop|Chile|status=OK
2024-10-08 14:05:21|USR00762|PAUSE|Mobile|France|status=OK
2024-10-21 13:17:21|USR00351|PAUSE|Smart TV|Peru|status=OK
2023-04-29 07:09:49|USR00394|LOGOUT|Smart TV|Germany|session_duration=150min
2023-09-30 01:19:18|USR00567|SEARCH|Laptop|Argentina|query='top rated',results=149
2023-03-29 00:11:08|USR00500|DOWNLOAD|Laptop|Argentina|status=OK
2023-08-30 14:21:38|USR00081|DOWNLOAD|Desktop|Colombia|status=OK
2024-12-07 18:54:10|USR00870|PAUSE|Desktop|Chile|status=OK
2023-10-22 23:50:02|USR00027|PLAY|Gaming Console|Brazil|content=CNT00042,quality=HDR
2023-06-16 23:18:26|USR00842|BROWSE|Tablet|Peru|status=OK
2023-01-24 01:00:23|USR00680|LOGOUT|Mobile|USA|session_duration=178min
2023-05-17 10:30:48|USR00682|LOGIN|Laptop|UK|ip=192.168.72.119,success=True
2023-02-19 22:30:05|USR00651|SEARCH|Tablet|Brazil|query='top rated',results=89
2023-03-01 18:12:56|USR00028|SEARCH|Desktop|Mexico|query='action movies',results=49
2024-05-07 19:49:17|USR00802|RATE|Mobile|Spain|content=CNT00080,rating=5
2024-01-27 09:05:08|USR00571|LOGOUT|Desktop|Brazil|session_duration=110min
2024-11-20 09:16:38|USR00945|DOWNLOAD|Mobile|Colombia|status=OK
2023-09-18 22:38:27|USR00384|STOP|Tablet|Colombia|status=OK
2024-08-13 04:59:59|USR00598|LOGOUT|Laptop|Mexico|session_duration=164min
2023-08-23 19:22:10|USR00608|LOGIN|Gaming Console|Brazil|ip=192.168.174.113,success=True
2023-09-09 22:56:32|USR00453|DOWNLOAD|Gaming Console|Italy|status=OK
2023-12-31 19:58:32|USR00607|BROWSE|Desktop|Chile|status=OK
2023-06-27 20:41:20|USR00783|RATE|Desktop|USA|content=CNT00002,rating=3
2023-01-03 04:22:01|USR00411|BROWSE|Gaming Console|Germany|status=OK
2024-10-13 10:08:22|USR00785|RATE|Gaming Console|Argentina|content=CNT00352,rating=3
2024-12-29 11:12:53|USR00023|SHARE|Mobile|Colombia|status=OK
2023-12-28 18:18:32|USR00745|DOWNLOAD|Laptop|Argentina|status=OK
2023-02-27 18:45:05|USR00514|STOP|Laptop|Peru|status=OK
2023-06-12 03:52:04|USR00864|STOP|Laptop|Chile|status=OK
2024-03-01 01:29:08|USR00608|ERROR|Tablet|Brazil|type=NETWORK_TIMEOUT,severity=CRITICAL
2024-11-05 09:31:05|USR00814|SHARE|Tablet|Italy|status=OK
2023-12-13 05:40:49|USR00355|PAUSE|Gaming Console|USA|status=OK
2024-01-23 21:22:16|USR00550|BROWSE|Tablet|Korea|status=OK
2023-03-06 12:01:11|USR00239|LOGOUT|Tablet|Italy|session_duration=33min
2024-12-09 22:14:41|USR00388|LOGOUT|Laptop|Peru|session_duration=108min
2023-07-21 08:48:06|USR00265|SEARCH|Gaming Console|Korea|query='spanish films',results=98
2023-07-20 19:54:18|USR00636|PLAY|Smart TV|Mexico|content=CNT00306,quality=HDR
2023-06-16 00:38:39|USR00708|SEARCH|Gaming Console|Argentina|query='action movies',results=22
2023-02-06 23:24:14|USR00546|LOGIN|Tablet|Spain|ip=192.168.228.18,success=True
2024-06-22 08:56:38|USR00110|DOWNLOAD|Smart TV|Peru|status=OK
2023-01-10 20:38:25|USR00004|LOGOUT|Laptop|Peru|session_duration=19min
2024-09-16 06:09:48|USR00425|DOWNLOAD|Gaming Console|Colombia|status=OK
2024-02-09 09:41:00|USR00240|SHARE|Laptop|UK|status=OK
2024-11-16 00:52:58|USR00145|BROWSE|Mobile|Germany|status=OK
2023-08-05 16:27:19|USR00409|SEARCH|Laptop|Brazil|query='top rated',results=113
2023-10-06 01:09:03|USR00987|LOGOUT|Mobile|Mexico|session_duration=84min
2024-11-19 09:16:04|USR00571|LOGOUT|Mobile|Peru|session_duration=127min
2024-10-02 16:47:39|USR00070|BROWSE|Tablet|Spain|status=OK
2024-03-29 18:31:32|USR00376|DOWNLOAD|Gaming Console|Peru|status=OK
2023-10-03 07:17:44|USR00819|SEARCH|Gaming Console|Korea|query='spanish films',results=46
2024-07-03 06:33:18|USR00802|BROWSE|Tablet|Spain|status=OK
